"DATAH","SECONDS","NANOSECONDS","NDX","DIAG","REMARK","DATE","TIME","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","DATETIME","time_CST","REMARK_ID","time_elapsed","efflux_tree","Site","Treatment","RATE_CO2","RATE_CO2_molmol","RATE_CH4","RATE_CH4_molmol","CO2_flux.mol.s","CH4_flux.mol.s","CO2_flux.mol.m2.s","CH4_flux.mol.m2.s","CO2_flux.umol.m2.s","CH4_flux.umol.m2.s","Q1","Q3","IQR","is_outlier_ch4","is_outlier_co2"
"DATA",1736511992,683372020,62548,0,"","2025-01-10","12:26:32",26584.369,616.89801,2007.2227,40.6792,55.0003,29.4801,37.6472,0.00426033,12.1135,54.5005,-85.25,-0.525697,14.4894,212,2025-01-10 12:26:32,2025-01-10 12:26:32,"2",3.53333333333333,"v2","S4","Elevated",-0.442019999999957,-4.42019999999957e-07,-0.0960999999999785,-9.60999999999785e-11,-8.19498977247918e-09,-1.78168073194686e-12,-1.15613968392402e-06,-2.51357458090323e-10,-1.15613968392402,-0.000251357458090323,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736511993,683372020,62552,0,"","2025-01-10","12:26:33",26584.088,620.23529,2007.3085,40.6829,55.0001,29.4805,37.6472,0.00418415,12.113,54.5005,85,-0.525697,14.489,165,2025-01-10 12:26:33,2025-01-10 12:26:33,"2",3.55,"v2","S4","Elevated",3.33727999999996,3.33727999999996e-06,0.0858000000000629,8.5800000000063e-11,6.18727104382193e-08,1.59072015401859e-12,8.72893046551353e-06,2.24416960501252e-10,8.72893046551353,0.000224416960501252,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736511994,683372020,62556,0,"","2025-01-10","12:26:34",26586.229,621.7948,2007.4491,40.6825,55.0003,29.4838,37.6472,0.00416937,12.1135,54.5005,7.5,-0.525697,14.4886,38,2025-01-10 12:26:34,2025-01-10 12:26:34,"2",3.56666666666667,"v2","S4","Elevated",1.55951000000005,1.55951000000005e-06,0.140599999999949,1.40599999999949e-10,2.89131000861514e-08,2.60670458805093e-12,4.07902673742495e-06,3.67750870005146e-10,4.07902673742495,0.000367750870005146,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736511995,683372020,62560,0,"","2025-01-10","12:26:35",26590.131,622.30249,2007.3763,40.6812,55.0003,29.4809,37.6472,0.00418284,12.1133,54.5005,-27.75,-0.525697,14.489,148,2025-01-10 12:26:35,2025-01-10 12:26:35,"2",3.58333333333333,"v2","S4","Elevated",0.507690000000025,5.07690000000025e-07,-0.072800000000143,-7.2800000000143e-11,9.41250250574762e-09,-1.34970194886592e-12,1.32790497292311e-06,-1.90414390728569e-10,1.32790497292311,-0.000190414390728569,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736511996,683372020,62564,0,"","2025-01-10","12:26:36",26593.451,622.66949,2007.3988,40.6816,55.0003,29.4809,37.6472,0.00420837,12.1137,54.5005,23,-0.525697,14.489,245,2025-01-10 12:26:36,2025-01-10 12:26:36,"2",3.6,"v2","S4","Elevated",0.366999999999962,3.66999999999962e-07,0.0225000000000364,2.25000000000364e-11,6.80412933012044e-09,4.17146893536712e-13,9.59918700511544e-07,5.88506015301006e-11,0.959918700511544,5.88506015301006e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736511997,683372020,62568,0,"","2025-01-10","12:26:37",26594.359,622.75848,2007.375,40.6808,55.0003,29.4813,37.6472,0.00423962,12.1133,54.5005,-55.25,-0.525697,14.4886,186,2025-01-10 12:26:37,2025-01-10 12:26:37,"2",3.61666666666667,"v2","S4","Elevated",0.088989999999967,8.8989999999967e-08,-0.0237999999999374,-2.37999999999374e-11,1.64986231358926e-09,-4.41248714050293e-13,2.32760668006811e-07,-6.2250858507131e-11,0.232760668006811,-6.2250858507131e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736511998,683048963,62572,0,"","2025-01-10","12:26:38",26595.965,622.77637,2007.399,40.6796,55.0003,29.4789,37.6472,0.00426565,12.1133,54.5005,-102.5,-0.525697,14.4886,218,2025-01-10 12:26:38,2025-01-10 12:26:38,"2",3.63333333333333,"v2","S4","Elevated",0.0178900000000795,1.78900000000795e-08,0.0239999999998872,2.39999999998872e-11,3.31678130017461e-10,4.4495668643635e-13,4.67927671722877e-08,6.27739749650441e-11,0.0467927671722877,6.27739749650441e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736511999,683048963,62576,0,"","2025-01-10","12:26:39",26599.203,625.37445,2007.3379,40.6821,55.0003,29.4781,37.6474,0.00421413,12.1128,54.5005,67.25,-0.525697,14.4882,195,2025-01-10 12:26:39,2025-01-10 12:26:39,"2",3.65,"v2","S4","Elevated",2.59807999999998,2.59807999999998e-06,-0.0610999999998967,-6.10999999998967e-11,4.81680444959156e-08,-1.13278556422261e-12,6.79549203658113e-06,-1.59812077932322e-10,6.79549203658113,-0.000159812077932322,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512000,683048963,62580,0,"","2025-01-10","12:26:40",26601.477,628.06647,2007.6329,40.6825,55.0003,29.4818,37.6472,0.00415423,12.1128,54.5005,35.75,-0.525697,14.4882,161,2025-01-10 12:26:40,2025-01-10 12:26:40,"2",3.66666666666667,"v2","S4","Elevated",2.69201999999996,2.69201999999996e-06,0.295000000000073,2.95000000000073e-10,4.9909679126083e-08,5.46925927080718e-12,7.04119983692456e-06,7.71596775615817e-10,7.04119983692456,0.000771596775615817,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512001,683048963,62584,0,"","2025-01-10","12:26:41",26603.113,628.04077,2007.5356,40.6808,55.0003,29.4822,37.6472,0.00419804,12.1129,54.5005,-64.5,-0.525697,14.4882,146,2025-01-10 12:26:41,2025-01-10 12:26:41,"2",3.68333333333333,"v2","S4","Elevated",-0.0257000000000289,-2.57000000000289e-08,-0.0973000000001321,-9.73000000001321e-11,-4.76474451728366e-10,-1.80392856627163e-12,-6.72204648587929e-08,-2.54496156838991e-10,-0.0672204648587929,-0.000254496156838991,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512002,683048963,62588,0,"","2025-01-10","12:26:42",26605.383,628.92053,2007.5979,40.6816,55.0003,29.4822,37.6472,0.0042054,12.1136,54.5005,65.25,-0.525697,14.4878,124,2025-01-10 12:26:42,2025-01-10 12:26:42,"2",3.7,"v2","S4","Elevated",0.879760000000033,8.79760000000033e-07,0.0623000000000502,6.23000000000502e-11,1.6310628935879e-08,1.15503339854738e-12,2.3010846756462e-06,1.62950776680991e-10,2.3010846756462,0.000162950776680991,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512003,683048963,62592,0,"","2025-01-10","12:26:43",26607.707,629.10712,2007.6614,40.6808,55.0003,29.4818,37.6472,0.00423127,12.1134,54.5005,-66.75,-0.525697,14.4878,210,2025-01-10 12:26:43,2025-01-10 12:26:43,"2",3.71666666666667,"v2","S4","Elevated",0.186590000000024,1.86590000000024e-07,0.0634999999999764,6.34999999999764e-11,3.45935283843997e-09,1.17728123286794e-12,4.88041499532672e-07,1.66089475429065e-10,0.488041499532672,0.000166089475429065,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512004,683048963,62596,0,"","2025-01-10","12:26:44",26608.967,630.98376,2007.7021,40.6816,55.0003,29.4813,37.6472,0.00420991,12.1133,54.5005,31.75,-0.525697,14.4882,173,2025-01-10 12:26:44,2025-01-10 12:26:44,"2",3.73333333333333,"v2","S4","Elevated",1.87663999999995,1.87663999999995e-06,0.0407000000000153,4.07000000000153e-11,3.47926465015756e-08,7.54572380752139e-13,4.90850634912296e-06,1.06454199212094e-10,4.90850634912296,0.000106454199212094,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512005,682727098,62600,0,"","2025-01-10","12:26:45",26611.053,631.42413,2007.6581,40.6816,55.0003,29.483,37.6472,0.00422042,12.1134,54.5005,-83.5,-0.525697,14.489,24,2025-01-10 12:26:45,2025-01-10 12:26:45,"2",3.75,"v2","S4","Elevated",0.44037000000003,4.4037000000003e-07,-0.043999999999869,-4.3999999999869e-11,8.16439900028789e-09,-8.15753925134713e-13,1.15182397314534e-06,-1.15085620769446e-10,1.15182397314534,-0.000115085620769446,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512006,682727098,62604,0,"","2025-01-10","12:26:46",26611.109,634.12823,2007.8263,40.6841,55.0003,29.4822,37.6472,0.00415651,12.1127,54.5005,84,-0.525697,14.489,206,2025-01-10 12:26:46,2025-01-10 12:26:46,"2",3.76666666666667,"v2","S4","Elevated",2.70410000000004,2.70410000000004e-06,0.168199999999842,1.68199999999842e-10,5.01336406582585e-08,3.11840477745315e-12,7.07279607099067e-06,4.39940941215006e-10,7.07279607099067,0.000439940941215006,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512007,682727098,62608,0,"","2025-01-10","12:26:47",26612.205,632.3808,2007.5273,40.6804,55.0003,29.4822,37.6472,0.00424198,12.1133,54.5005,-251.75,-0.525697,14.4886,203,2025-01-10 12:26:47,2025-01-10 12:26:47,"2",3.78333333333333,"v2","S4","Elevated",-1.74743000000001,-1.74743000000001e-06,-0.298999999999978,-2.98999999999978e-10,-3.23971109409637e-08,-5.54341871854517e-12,-4.57054696140346e-06,-7.82059104776459e-10,-4.57054696140346,-0.000782059104776459,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512008,682727098,62612,0,"","2025-01-10","12:26:48",26617.857,635.12292,2007.6976,40.6829,55.0003,29.4785,37.6472,0.00420043,12.1131,54.5005,84.5,-0.525697,14.4882,127,2025-01-10 12:26:48,2025-01-10 12:26:48,"2",3.8,"v2","S4","Elevated",2.74212,2.74212e-06,0.170299999999997,1.70299999999997e-10,5.0838526209024e-08,3.15733848751939e-12,7.17224050966482e-06,4.45433664024879e-10,7.17224050966482,0.000445433664024879,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512009,682727098,62616,0,"","2025-01-10","12:26:49",26617.979,634.57623,2007.6733,40.6808,55.0003,29.4822,37.6472,0.00423687,12.1123,54.5005,-18.25,-0.525697,14.4878,239,2025-01-10 12:26:49,2025-01-10 12:26:49,"2",3.81666666666667,"v2","S4","Elevated",-0.546690000000012,-5.46690000000012e-07,-0.0243000000000393,-2.43000000000393e-11,-1.01355571212099e-08,-4.50518645019649e-13,-1.42991268224175e-06,-6.35586496525086e-11,-1.42991268224175,-6.35586496525086e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512010,682727098,62620,0,"","2025-01-10","12:26:50",26619.482,637.94489,2007.7526,40.6816,55.0003,29.4813,37.6472,0.00416458,12.1129,54.5005,29.75,-0.525697,14.4875,186,2025-01-10 12:26:50,2025-01-10 12:26:50,"2",3.83333333333333,"v2","S4","Elevated",3.36865999999998,3.36865999999998e-06,0.079300000000103,7.9300000000103e-11,6.24544913057378e-08,1.47021105144226e-12,8.81100743778074e-06,2.07415675614911e-10,8.81100743778074,0.000207415675614911,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512011,682727098,62624,0,"","2025-01-10","12:26:51",26620.645,636.96283,2007.8263,40.6812,55.0003,29.4826,37.6472,0.00422612,12.1126,54.5005,-57.75,-0.525697,14.4875,209,2025-01-10 12:26:51,2025-01-10 12:26:51,"2",3.85,"v2","S4","Elevated",-0.982059999999933,-9.82059999999933e-07,0.0736999999999171,7.36999999999171e-11,-1.8207256811821e-08,1.36638782460317e-12,-2.5686587439357e-06,1.92768414789179e-10,-2.5686587439357,0.000192768414789179,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512012,682727098,62628,0,"","2025-01-10","12:26:52",26623.24,637.97064,2007.6785,40.68,55.0003,29.4797,37.6472,0.00421904,12.1128,54.5005,-55,-0.525697,14.4875,180,2025-01-10 12:26:52,2025-01-10 12:26:52,"2",3.86666666666667,"v2","S4","Elevated",1.00780999999995,1.00780999999995e-06,-0.147799999999961,-1.47799999999961e-10,1.86846582566459e-08,-2.74019159398267e-12,2.63600998790897e-06,-3.86583062494778e-10,2.63600998790897,-0.000386583062494778,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512013,682409048,62632,0,"","2025-01-10","12:26:53",26626.055,638.68707,2007.7087,40.6808,55.0003,29.4801,37.6472,0.00423717,12.1131,54.5005,-45.75,-0.525697,14.4871,204,2025-01-10 12:26:53,2025-01-10 12:26:53,"2",3.88333333333333,"v2","S4","Elevated",0.716429999999946,7.16429999999946e-07,0.0301999999999225,3.01999999999225e-11,1.32825132860445e-08,5.59903830433601e-13,1.87388162018394e-06,7.89905851645157e-11,1.87388162018394,7.89905851645157e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512014,682409048,62636,0,"","2025-01-10","12:26:54",26627.465,641.44061,2007.8905,40.6841,55.0003,29.4813,37.6472,0.00415632,12.1124,54.5005,39.5,-0.525697,14.4863,100,2025-01-10 12:26:54,2025-01-10 12:26:54,"2",3.9,"v2","S4","Elevated",2.75354000000004,2.75354000000004e-06,0.181800000000067,1.81800000000067e-10,5.10502514323218e-08,3.37054689977242e-12,7.20211045941927e-06,4.75512860362618e-10,7.20211045941927,0.000475512860362618,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512015,682409048,62640,0,"","2025-01-10","12:26:55",26629.365,640.82758,2007.9094,40.6816,55.0003,29.4809,37.6472,0.00422204,12.1131,54.5005,0.5,-0.525697,14.4863,50,2025-01-10 12:26:55,2025-01-10 12:26:55,"2",3.91666666666667,"v2","S4","Elevated",-0.613029999999981,-6.13029999999981e-07,0.0189000000000306,1.89000000000306e-11,-1.13654915619729e-08,3.50403390570838e-13,-1.60343041137503e-06,4.94345052852845e-11,-1.60343041137503,4.94345052852845e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512016,682409048,62644,0,"","2025-01-10","12:26:56",26629.074,642.41638,2007.8386,40.6812,55.0003,29.4801,37.6472,0.00419527,12.1134,54.5005,24.5,-0.525697,14.4871,108,2025-01-10 12:26:56,2025-01-10 12:26:56,"2",3.93333333333333,"v2","S4","Elevated",1.58879999999999,1.58879999999999e-06,-0.0707999999999629,-7.07999999999629e-11,2.94561326422246e-08,-1.31262222499271e-12,4.15563714270543e-06,-1.85183226147653e-10,4.15563714270543,-0.000185183226147653,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512017,682409048,62648,0,"","2025-01-10","12:26:57",26631.586,642.50134,2007.8181,40.6812,55.0003,29.4801,37.6472,0.00422706,12.1126,54.5005,-27.75,-0.525697,14.4867,201,2025-01-10 12:26:57,2025-01-10 12:26:57,"2",3.95,"v2","S4","Elevated",0.0849600000000237,8.49600000000237e-08,-0.0205000000000837,-2.05000000000837e-11,1.57514666999252e-09,-3.80067169667719e-13,2.22219871377362e-07,-5.36194369497793e-11,0.222219871377362,-5.36194369497793e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512018,682409048,62652,0,"","2025-01-10","12:26:58",26631.688,644.3009,2007.835,40.6825,55.0003,29.4789,37.6472,0.00419172,12.1123,54.5005,56.75,-0.525697,14.4863,76,2025-01-10 12:26:58,2025-01-10 12:26:58,"2",3.96666666666667,"v2","S4","Elevated",1.79955999999993,1.79955999999993e-06,0.0169000000000779,1.69000000000779e-11,3.33635939436303e-08,3.13323666701845e-13,4.70689726619255e-06,4.42033407049633e-11,4.70689726619255,4.42033407049633e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512019,682409048,62656,0,"","2025-01-10","12:26:59",26634.611,644.88062,2007.7981,40.6812,55.0003,29.4797,37.6472,0.00420479,12.1128,54.5005,119,-0.525697,14.4863,84,2025-01-10 12:26:59,2025-01-10 12:26:59,"2",3.98333333333333,"v2","S4","Elevated",0.579720000000066,5.79720000000066e-07,-0.0369000000000597,-3.69000000000597e-11,1.07479287609217e-08,-6.84120905400208e-13,1.51630536528794e-06,-9.6514986509365e-11,1.51630536528794,-9.65149865093649e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512020,682094097,62660,0,"","2025-01-10","12:27:00",26637.094,646.39508,2007.8395,40.6821,55.0003,29.4813,37.6472,0.00419511,12.113,54.5005,3,-0.525697,14.4863,154,2025-01-10 12:27:00,2025-01-10 12:27:00,"2",4,"v2","S4","Elevated",1.51445999999999,1.51445999999999e-06,0.0414000000000669,4.14000000000669e-11,2.80778793059814e-08,7.67550284107551e-13,3.96119475525027e-06,1.08285106815385e-10,3.96119475525027,0.000108285106815385,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512021,682094097,62664,0,"","2025-01-10","12:27:01",26636.234,645.97272,2007.8862,40.6804,55.0003,29.4809,37.6472,0.00423792,12.1124,54.5005,-102.25,-0.525697,14.4863,252,2025-01-10 12:27:01,2025-01-10 12:27:01,"2",4.01666666666667,"v2","S4","Elevated",-0.422360000000026,-4.22360000000026e-07,0.0466999999998734,4.66999999998734e-11,-7.83049608683964e-09,8.65811552359118e-13,-1.10471733609843e-06,1.22147692953058e-10,-1.10471733609843,0.000122147692953058,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512022,682094097,62668,0,"","2025-01-10","12:27:02",26639.674,646.5553,2007.7816,40.6808,55.0003,29.4781,37.6472,0.0042369,12.1124,54.5005,65.75,-0.525697,14.4875,86,2025-01-10 12:27:02,2025-01-10 12:27:02,"2",4.03333333333333,"v2","S4","Elevated",0.582580000000007,5.82580000000007e-07,-0.104599999999891,-1.04599999999891e-10,1.08009527660546e-08,-1.93926955839219e-12,1.52378593063782e-06,-2.73589907556985e-10,1.52378593063782,-0.000273589907556985,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512023,682094097,62672,0,"","2025-01-10","12:27:03",26641.078,648.10876,2007.9231,40.6825,55.0003,29.4776,37.6472,0.00421664,12.1128,54.5005,13,-0.525697,14.4867,15,2025-01-10 12:27:03,2025-01-10 12:27:03,"2",4.05,"v2","S4","Elevated",1.55345999999997,1.55345999999997e-06,0.141499999999951,1.41499999999951e-10,2.88009339214436e-08,2.62339046379239e-12,4.06320246456892e-06,3.7010489406635e-10,4.06320246456892,0.00037010489406635,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512024,682094097,62676,0,"","2025-01-10","12:27:04",26640.248,650.4928,2007.9207,40.6829,55.0003,29.4793,37.6472,0.00415679,12.1122,54.5005,45.25,-0.525697,14.4871,123,2025-01-10 12:27:04,2025-01-10 12:27:04,"2",4.06666666666667,"v2","S4","Elevated",2.38404000000003,2.38404000000003e-06,-0.00240000000007967,-2.40000000007967e-12,4.4199772447363e-08,-4.44956686453211e-14,6.23565280318203e-06,-6.2773974967423e-12,6.23565280318203,-6.2773974967423e-06,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512025,682094097,62680,0,"","2025-01-10","12:27:05",26642.865,650.49396,2007.8866,40.6821,55.0003,29.4797,37.6472,0.00419781,12.113,54.5005,-52.75,-0.525697,14.4863,187,2025-01-10 12:27:05,2025-01-10 12:27:05,"2",4.08333333333333,"v2","S4","Elevated",0.00116000000002714,1.16000000002714e-09,-0.034099999999853,-3.4099999999853e-11,2.15062398450278e-11,-6.32209291978559e-13,3.03407545672904e-09,-8.91913560962016e-11,0.00303407545672904,-8.91913560962016e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512026,682094097,62684,0,"","2025-01-10","12:27:06",26644.012,650.36127,2007.891,40.6808,55.0003,29.4793,37.6472,0.00424132,12.1132,54.5005,-34.5,-0.525697,14.4859,96,2025-01-10 12:27:06,2025-01-10 12:27:06,"2",4.1,"v2","S4","Elevated",-0.132690000000025,-1.32690000000025e-07,0.00440000000003238,4.40000000003238e-12,-2.46005428014699e-09,8.15753925143144e-14,-3.47061614089684e-07,1.15085620770635e-11,-0.347061614089684,1.15085620770635e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512027,682094097,62688,0,"","2025-01-10","12:27:07",26644.465,652.61395,2008.0389,40.6816,55.0003,29.4793,37.6472,0.00418173,12.1124,54.5005,69.5,-0.525697,14.4855,139,2025-01-10 12:27:07,2025-01-10 12:27:07,"2",4.11666666666667,"v2","S4","Elevated",2.25268000000005,2.25268000000005e-06,0.147899999999936,1.47899999999936e-10,4.17643761835904e-08,2.7420455801757e-12,5.89206991353848e-06,3.86844620723735e-10,5.89206991353848,0.000386844620723735,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512028,681781053,62692,0,"","2025-01-10","12:27:08",26646.971,651.76642,2008.0472,40.6808,55.0003,29.4789,37.6472,0.00426494,12.1121,54.5005,142.25,-0.525697,14.4855,225,2025-01-10 12:27:08,2025-01-10 12:27:08,"2",4.13333333333333,"v2","S4","Elevated",-0.847530000000006,-8.47530000000006e-07,0.00829999999996289,8.29999999996289e-12,-1.57130891857156e-08,1.53880854059273e-13,-2.21678445843226e-06,2.17093330087494e-11,-2.21678445843226,2.17093330087494e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512029,681781053,62696,0,"","2025-01-10","12:27:09",26647.365,652.91321,2008.0319,40.6812,55.0003,29.4789,37.6472,0.00425232,12.1122,54.5005,-61.75,-0.525697,14.4855,208,2025-01-10 12:27:09,2025-01-10 12:27:09,"2",4.15,"v2","S4","Elevated",1.14679000000001,1.14679000000001e-06,-0.0153000000000247,-1.53000000000247e-11,2.12613282683643e-08,-2.83659887604964e-13,2.99952361460424e-06,-4.00184090404684e-11,2.99952361460424,-4.00184090404684e-05,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512030,681781053,62700,0,"","2025-01-10","12:27:10",26648.219,655.96649,2007.9904,40.6825,55.0003,29.4805,37.6472,0.00414901,12.1123,54.5005,130,-0.525697,14.4847,48,2025-01-10 12:27:10,2025-01-10 12:27:10,"2",4.16666666666667,"v2","S4","Elevated",3.05327999999997,3.05327999999997e-06,-0.0415000000000418,-4.15000000000418e-11,5.66073896486979e-08,-7.69404270300579e-13,7.98610509509037e-06,-1.08546665044342e-10,7.98610509509037,-0.000108546665044342,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
"DATA",1736512031,681781053,62704,0,"","2025-01-10","12:27:11",26649.93,655.87628,2007.8138,40.6829,55.0003,29.4809,37.6472,0.00420175,12.1121,54.5005,9,-0.525697,14.4847,173,2025-01-10 12:27:11,2025-01-10 12:27:11,"2",4.18333333333333,"v2","S4","Elevated",-0.0902100000000701,-9.02100000000701e-08,-0.176600000000008,-1.76600000000008e-10,-1.67248094515179e-09,-3.27413961770967e-12,-2.35951678401152e-07,-4.61911832453307e-10,-0.235951678401152,-0.000461911832453307,-1.80412404050379,2.76691988153475,4.57104392203854,FALSE,FALSE
